product_name,price,images
SunDel Electric Steam Boiler 0.5 Ltr Egg Boilers,1999,"['https://n1.sdlcdn.com/imgs/h/8/a/130x152/SunDel-Electric-Steam-Boiler-0-SDL521158981-1-69b38.jpeg', 'https://n4.sdlcdn.com/imgs/h/8/a/130x152/SunDel-Electric-Steam-Boiler-0-SDL521158981-2-b1944.jpeg', 'https://n4.sdlcdn.com/imgs/h/8/a/130x152/SunDel-Electric-Steam-Boiler-0-SDL521158981-3-ed028.jpeg', 'https://n1.sdlcdn.com/imgs/h/y/3/130x152/SunDel-Electric-Steam-Boiler-0-SDL521158981-4-f32e6.jpeg']"
GOCART NA 1 Ltr Egg Boilers Rice Cooker,1999,['https://n1.sdlcdn.com/imgs/f/y/u/130x152/GOCART-NA-1-Ltr-Egg-SDL192736994-1-f591a.jpg']
Padmavathi Enterprises plastic Above3 Ltr Rice Cookers,1999,['https://n4.sdlcdn.com/imgs/j/p/k/130x152/Padmavathi-Enterprises-plastic-Above3-Ltr-SDL764619220-1-5c3b0.jpg']
Kawachi K176-yellow 0.5 Ltr Egg Boilers,999,"['https://n3.sdlcdn.com/imgs/i/i/t/130x152/Kawachi-K176-yellow-0-5-SDL992892210-1-ad671.jpg', 'https://n1.sdlcdn.com/imgs/i/i/t/130x152/Kawachi-K176-yellow-0-5-SDL992892210-2-7454f.jpg', 'https://n3.sdlcdn.com/imgs/i/i/t/130x152/Kawachi-K176-yellow-0-5-SDL992892210-3-e26a3.jpg', 'https://n3.sdlcdn.com/imgs/i/i/t/130x152/Kawachi-K176-yellow-0-5-SDL992892210-4-7a64f.jpg', 'https://n4.sdlcdn.com/imgs/i/i/t/130x152/Kawachi-K176-yellow-0-5-SDL992892210-5-ee594.jpg']"
"FUN2DEALZ Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking Also Boiling and Frying, Multi Colour",1850,"['https://n2.sdlcdn.com/imgs/i/i/t/130x152/Electric-7-Pc-Egg-Boiler-SDL245875617-5-e2fa8.jpg', 'https://n2.sdlcdn.com/imgs/i/i/t/130x152/Electric-7-Pc-Egg-Boiler-SDL245875617-2-62278.jpg', 'https://n3.sdlcdn.com/imgs/i/i/t/130x152/Electric-7-Pc-Egg-Boiler-SDL245875617-3-cefda.jpg', 'https://n2.sdlcdn.com/imgs/i/i/t/130x152/Electric-7-Pc-Egg-Boiler-SDL245875617-4-8d69f.jpg', 'https://n3.sdlcdn.com/imgs/i/i/t/130x152/Electric-7-Pc-Egg-Boiler-SDL245875617-1-65673.jpg']"
GREEN KIWWI GKMULTIKETTLE 1.8 Ltr Stainless Steel Cook & Carry Travel Cooker,3999,"['https://n2.sdlcdn.com/imgs/k/t/c/130x152/GREEN-KIWWI-GKMULTIKETTLE-1-8-SDL375573576-1-da57f.jpg', 'https://n4.sdlcdn.com/imgs/k/t/c/130x152/GREEN-KIWWI-GKMULTIKETTLE-1-8-SDL375573576-2-c8313.jpg', 'https://n4.sdlcdn.com/imgs/k/t/c/130x152/GREEN-KIWWI-GKMULTIKETTLE-1-8-SDL375573576-3-79533.jpg', 'https://n2.sdlcdn.com/imgs/k/t/c/130x152/GREEN-KIWWI-GKMULTIKETTLE-1-8-SDL375573576-4-1ae83.jpg', 'https://n3.sdlcdn.com/imgs/k/t/c/130x152/GREEN-KIWWI-GKMULTIKETTLE-1-8-SDL375573576-5-2cb4c.jpg', 'https://n3.sdlcdn.com/imgs/k/t/c/130x152/GREEN-KIWWI-GKMULTIKETTLE-1-8-SDL375573576-6-36251.jpg']"
pablos PBMULTIKETTLE 1.2 Ltr Stainless Steel Cook & Carry Travel Cooker,3999,"['https://n3.sdlcdn.com/imgs/k/u/k/130x152/pablos-PBMULTIKETTLE-1-2-Ltr-SDL021957530-1-99cb1.jpg', 'https://n4.sdlcdn.com/imgs/k/u/k/130x152/pablos-PBMULTIKETTLE-1-2-Ltr-SDL021957530-2-556fb.jpg', 'https://n3.sdlcdn.com/imgs/k/u/k/130x152/pablos-PBMULTIKETTLE-1-2-Ltr-SDL021957530-3-258fe.jpg', 'https://n3.sdlcdn.com/imgs/k/u/k/130x152/pablos-PBMULTIKETTLE-1-2-Ltr-SDL021957530-4-454fc.jpeg', 'https://n2.sdlcdn.com/imgs/k/u/k/130x152/pablos-PBMULTIKETTLE-1-2-Ltr-SDL021957530-5-dc38d.jpeg', 'https://n3.sdlcdn.com/imgs/k/u/k/130x152/pablos-PBMULTIKETTLE-1-2-Ltr-SDL021957530-6-43548.jpeg']"
pablos MULTI KETTLE 3PC 2 Ltr Stainless Steel Cook & Carry Travel Cooker,2999,"['https://n3.sdlcdn.com/imgs/k/u/4/130x152/pablos-MULTI-KETTLE-3PC-2-SDL649527790-1-75a6b.jpg', 'https://n4.sdlcdn.com/imgs/k/u/4/130x152/pablos-MULTI-KETTLE-3PC-2-SDL649527790-2-fb6d1.jpg', 'https://n1.sdlcdn.com/imgs/k/u/4/130x152/pablos-MULTI-KETTLE-3PC-2-SDL649527790-3-30f02.jpg', 'https://n4.sdlcdn.com/imgs/k/u/4/130x152/pablos-MULTI-KETTLE-3PC-2-SDL649527790-4-42544.jpg', 'https://n4.sdlcdn.com/imgs/k/u/4/130x152/pablos-MULTI-KETTLE-3PC-2-SDL649527790-5-ff77f.jpg']"
Frontline MULTIKETTLE 3PC 2 Ltr Stainless Steel Cook & Carry Travel Cooker,2999,"['https://n1.sdlcdn.com/imgs/k/u/4/130x152/Frontline-MULTIKETTLE-3PC-2-Ltr-SDL646620886-1-7fda2.jpg', 'https://n2.sdlcdn.com/imgs/k/u/4/130x152/Frontline-MULTIKETTLE-3PC-2-Ltr-SDL646620886-2-2011d.jpg', 'https://n2.sdlcdn.com/imgs/k/u/4/130x152/Frontline-MULTIKETTLE-3PC-2-Ltr-SDL646620886-3-cfe6a.jpg', 'https://n3.sdlcdn.com/imgs/k/u/4/130x152/Frontline-MULTIKETTLE-3PC-2-Ltr-SDL646620886-4-46ebd.jpg', 'https://n2.sdlcdn.com/imgs/k/u/4/130x152/Frontline-MULTIKETTLE-3PC-2-Ltr-SDL646620886-5-cc128.jpg']"
Skys&Ray Egg boiler 0.5 Ltr Egg Boilers,1999,"['https://n3.sdlcdn.com/imgs/i/d/e/130x152/Skys-Ray-Egg-boiler-0-SDL845461634-1-5bb0f.jpeg', 'https://n1.sdlcdn.com/imgs/i/d/e/130x152/Skys-Ray-Egg-boiler-0-SDL845461634-2-6da52.jpeg', 'https://n2.sdlcdn.com/imgs/i/d/e/130x152/Skys-Ray-Egg-boiler-0-SDL845461634-3-960a0.jpeg']"
