product_name,price,images
Orpat - More than 500W Mixer Grinder 2 Jars,2675,"['https://n3.sdlcdn.com/imgs/k/k/v/130x152/Orpat-More-than-500W-Mixer-SDL456017478-1-42893.jpg', 'https://n1.sdlcdn.com/imgs/k/k/v/130x152/Orpat-More-than-500W-Mixer-SDL456017478-2-0a776.jpg', 'https://n3.sdlcdn.com/imgs/k/k/v/130x152/Orpat-More-than-500W-Mixer-SDL456017478-3-7d6b3.jpg', 'https://n2.sdlcdn.com/imgs/k/k/v/130x152/Orpat-More-than-500W-Mixer-SDL456017478-4-90706.jpg']"
Wonderchef blend Mixer 2 jar 400W 2 Jars Mixer Grinder,5300,"['https://n3.sdlcdn.com/imgs/k/t/c/130x152/Wonderchef-blend-Mixer-2-jar-SDL914898690-1-252f8.jpg', 'https://n4.sdlcdn.com/imgs/k/t/c/130x152/Wonderchef-blend-Mixer-2-jar-SDL914898690-2-32e65.jpg', 'https://n3.sdlcdn.com/imgs/k/t/c/130x152/Wonderchef-blend-Mixer-2-jar-SDL914898690-3-a05a2.jpg', 'https://n2.sdlcdn.com/imgs/k/t/c/130x152/Wonderchef-blend-Mixer-2-jar-SDL914898690-4-4eebc.jpg', 'https://n3.sdlcdn.com/imgs/k/t/c/130x152/Wonderchef-blend-Mixer-2-jar-SDL914898690-5-12a2c.jpg']"
Orpat Orpat Mixer Grinder 800 Watt 3 Jar Juicer Mixer Grinder,3450,"['https://n2.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-800-SDL447049849-1-3443a.jpg', 'https://n4.sdlcdn.com/imgs/k/s/4/130x152/Orpat-Orpat-Mixer-Grinder-800-SDL447049849-2-339a8.jpg']"
Orpat Mixer Kitchen Bot 1200 Watt 3 Jar Juicer Mixer Grinder,4500,"['https://n4.sdlcdn.com/imgs/k/s/n/130x152/Orpat-Mixer-Kitchen-Bot-1200-SDL798316698-1-5c2c9.jpg', 'https://n1.sdlcdn.com/imgs/k/s/n/130x152/Orpat-Mixer-Kitchen-Bot-1200-SDL798316698-2-ce387.jpg']"
Orpat - More than 500W Mixer Grinder 2 Jars,2675,"['https://n1.sdlcdn.com/imgs/k/k/v/130x152/Orpat-More-than-500W-Mixer-SDL438854723-1-6d905.jpg', 'https://n2.sdlcdn.com/imgs/k/k/v/130x152/Orpat-More-than-500W-Mixer-SDL438854723-2-70627.jpg', 'https://n1.sdlcdn.com/imgs/k/k/v/130x152/Orpat-More-than-500W-Mixer-SDL438854723-3-b2eeb.jpg', 'https://n4.sdlcdn.com/imgs/k/k/v/130x152/Orpat-More-than-500W-Mixer-SDL438854723-4-346c6.jpg']"
DREAMSKART JUICER 150 Watt Centrifugal Juicer,1999,"['https://n4.sdlcdn.com/imgs/i/1/y/130x152/DREAMSKART-JUICER-150-Watt-Centrifugal-SDL527482937-1-94918.jpeg', 'https://n1.sdlcdn.com/imgs/i/1/y/130x152/DREAMSKART-JUICER-150-Watt-Centrifugal-SDL527482937-2-390b3.jpeg', 'https://n1.sdlcdn.com/imgs/i/1/y/130x152/DREAMSKART-JUICER-150-Watt-Centrifugal-SDL527482937-3-22314.jpeg', 'https://n2.sdlcdn.com/imgs/i/1/y/130x152/DREAMSKART-JUICER-150-Watt-Centrifugal-SDL527482937-4-a3118.jpeg', 'https://n3.sdlcdn.com/imgs/i/1/y/130x152/DREAMSKART-JUICER-150-Watt-Centrifugal-SDL527482937-5-fe328.jpeg']"
"Goodflame Fest Mixer Grinder 500 Watt 3 Jars Stainless Steel Mixer Grinder(Mixer Grinder,White)",4190,"['https://n1.sdlcdn.com/imgs/k/m/b/130x152/GOODFLAME-FEST-MIXER-GRINDER-500-SDL638472539-1-c1ea3.jpg', 'https://n2.sdlcdn.com/imgs/k/m/b/130x152/GOODFLAME-FEST-MIXER-GRINDER-500-SDL638472539-2-93b7d.jpg', 'https://n4.sdlcdn.com/imgs/k/m/b/130x152/GOODFLAME-FEST-MIXER-GRINDER-500-SDL638472539-3-a02b9.jpg', 'https://n2.sdlcdn.com/imgs/k/m/b/130x152/GOODFLAME-FEST-MIXER-GRINDER-500-SDL638472539-4-b43ce.jpg']"
Orpat Mixer Kitchen Bot 1200 Watt 3 Jar Juicer Mixer Grinder,4500,"['https://n4.sdlcdn.com/imgs/k/s/n/130x152/Orpat-Mixer-Kitchen-Bot-1200-SDL799880312-1-6e834.jpg', 'https://n3.sdlcdn.com/imgs/k/s/n/130x152/Orpat-Mixer-Kitchen-Bot-1200-SDL799880312-2-b0f7a.jpg']"
pablos PORTABLE HAND JUICER 35 Watt Pink Citrus Juicer,999,"['https://n2.sdlcdn.com/imgs/k/v/2/130x152/pablos-PORTABLE-HAND-JUICER-35-SDL880243836-1-13f95.jpg', 'https://n4.sdlcdn.com/imgs/k/v/2/130x152/pablos-PORTABLE-HAND-JUICER-35-SDL880243836-2-13966.jpg', 'https://n4.sdlcdn.com/imgs/k/v/2/130x152/pablos-PORTABLE-HAND-JUICER-35-SDL880243836-3-4e4d9.jpg', 'https://n2.sdlcdn.com/imgs/k/v/2/130x152/pablos-PORTABLE-HAND-JUICER-35-SDL880243836-4-35755.jpg', 'https://n4.sdlcdn.com/imgs/k/v/2/130x152/pablos-PORTABLE-HAND-JUICER-35-SDL880243836-5-8f60f.jpg', 'https://n1.sdlcdn.com/imgs/k/v/2/130x152/pablos-PORTABLE-HAND-JUICER-35-SDL880243836-6-3d83d.jpg', 'https://n1.sdlcdn.com/imgs/k/v/2/130x152/pablos-PORTABLE-HAND-JUICER-35-SDL880243836-7-44d69.jpg']"
Padmavathi Enterprises mixer juicer coupler 250 Watt 4 Jar Juicer Mixer Grinder,999,"['https://n1.sdlcdn.com/imgs/j/p/k/130x152/Padmavathi-Enterprises-mixer-juicer-coupler-SDL349411180-1-cdee6.jpg', 'https://n3.sdlcdn.com/imgs/j/p/k/130x152/Padmavathi-Enterprises-mixer-juicer-coupler-SDL349411180-2-57d15.jpg']"
Padmavathi Enterprises mixer coupler 250 Watt 1 Jar Juicer Mixer Grinder,1099,"['https://n1.sdlcdn.com/imgs/j/p/k/130x152/Padmavathi-Enterprises-mixer-coupler-250-SDL144621139-1-75457.jpg', 'https://n2.sdlcdn.com/imgs/j/p/k/130x152/Padmavathi-Enterprises-mixer-coupler-250-SDL144621139-2-f180c.jpg']"
Padmavathi Enterprises plastic 250 Watt 1 Jar Juicer Mixer Grinder,1149,['https://n2.sdlcdn.com/imgs/j/p/w/130x152/Padmavathi-Enterprises-plastic-250-Watt-SDL183566223-1-6303c.jpg']
Orpat Kitchen Chef Duo 650 Watt 2 Jar Juicer Mixer Grinder,2675,"['https://n2.sdlcdn.com/imgs/k/m/s/130x152/Orpat-Kitchen-Chef-Duo-650-SDL718823906-1-1250f.jpg', 'https://n3.sdlcdn.com/imgs/k/m/s/130x152/Orpat-Kitchen-Chef-Duo-650-SDL718823906-2-17fc5.jpg']"
Padmavathi Enterprises mixer grinder 250 Watt 2 Jar Mixer Grinder,1099,"['https://n2.sdlcdn.com/imgs/j/p/k/130x152/Padmavathi-Enterprises-mixer-grinder-250-SDL918357925-1-39372.jpg', 'https://n4.sdlcdn.com/imgs/j/p/k/130x152/Padmavathi-Enterprises-mixer-grinder-250-SDL918357925-2-a62b2.jpg']"
